상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
11524893,처갓집양념치킨,자유점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46110,목포시,4611064000,동명동,4611010200,산정동,4611010200112900030,1,대지,1290,30,전라남도 목포시 산정동 1290-30,461103281075,전라남도 목포시 자유로,58,,4611010200112900030023989,,전라남도 목포시 자유로 58,530816,58739,,2,,126.396046624273,34.7932236311711
11529037,BBQ치킨,부개일신점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,2823765000,부개1동,2823710700,부개동,2823710700102640006,1,대지,264,6,인천광역시 부평구 부개동 264-6,282373154011,인천광역시 부평구 동수로,169,,2823710700102640006207082,,인천광역시 부평구 동수로 169,403100,21427,,3,,126.737125899289,37.4859301034751
11532764,구어스치킨,황성금장점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,4713062100,황성동,4713012400,황성동,4713012400105130003,1,대지,513,3,경상북도 경주시 황성동 513-3,471304715900,경상북도 경주시 용담로92번길,53,8,4713012400105130003024284,신흥1차로얄맨션,경상북도 경주시 용담로92번길 53-8,780700,38081,101,2,,129.212556067992,35.8695038173632
11541687,꿀닭화명점,화명점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26320,북구,2632054300,화명3동,2632010200,화명동,2632010200123220000,1,대지,2322,,부산광역시 북구 화명동 2322,263204196379,부산광역시 북구 학사로17번길,31,,2632010200123220000004102,수정강변타운아파트,부산광역시 북구 학사로17번길 31,616790,46542,,2,,129.006030979904,35.221336934249
11547449,깐부치킨,마북점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41463,용인시 기흥구,4146357000,마북동,4146311300,마북동,4146311300101820000,1,대지,182,,경기도 용인시 기흥구 마북동 182,414633204029,경기도 용인시 기흥구 마북로,164,,4146311300101830000000001,테라스가든A빌딩,경기도 용인시 기흥구 마북로 164,446506,16911,,,,127.124317518615,37.3039569176782
11547684,코리안숯불바베큐,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139058200,월곶동,4139013100,월곶동,4139013100110100004,1,대지,1010,4,경기도 시흥시 월곶동 1010-4,413904397501,경기도 시흥시 월곶중앙로70번길,11,,4139013100110100004013758,풍림월드유치원,경기도 시흥시 월곶중앙로70번길 11,429901,14964,,,,126.735654659405,37.3906383467379
11552444,부어치킨만수6동점,만수6동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28200,남동구,2820058300,만수6동,2820010300,만수동,2820010300110450000,1,대지,1045,,인천광역시 남동구 만수동 1045,282004259262,인천광역시 남동구 담방로21번길,3,,2820010300110450000006949,한국아파트,인천광역시 남동구 담방로21번길 3,405767,21596,,3,,126.736486981847,37.4412678853467
11569592,페리카나치킨,평촌2호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41173,안양시 동안구,4117354000,부흥동,4117310100,비산동,4117310100111030000,1,대지,1103,,경기도 안양시 동안구 비산동 1103,411734349145,경기도 안양시 동안구 시민대로159번길,62,,4117310100111030000007399,은하수벽산아파트,경기도 안양시 동안구 시민대로159번길 62,431733,14045,,3,,126.947112374576,37.393241961526
11572236,교촌치킨,응봉,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11200,성동구,1120058000,응봉동,1120010800,응봉동,1120010800101000000,1,대지,100,,서울특별시 성동구 응봉동 100,112004109109,서울특별시 성동구 독서당로62길,43,,1120010800101000000016374,대림아파트,서울특별시 성동구 독서당로62길 43,133771,04741,,1,,127.033510915987,37.5518903627794
11576384,달콤한닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41150,의정부시,4115054500,호원1동,4115010200,호원동,4115010200104670000,1,대지,467,,경기도 의정부시 호원동 467,411504343387,경기도 의정부시 평화로150번길,26,,4115010200104670000015954,현대아이파크2차,경기도 의정부시 평화로150번길 26,480920,11715,,3,,127.048983359414,37.704696746606
11580865,BHC치킨,옥계행복점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47190,구미시,4719069000,양포동,4719012800,옥계동,4719012800105450000,1,대지,545,,경상북도 구미시 옥계동 545,471903308072,경상북도 구미시 흥안로,43,,4719012800105450000036954,동화타운,경상북도 구미시 흥안로 43,730771,39179,,,,128.415516822076,36.1465050712022
11582307,에디슨DHA치킨,청도점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47820,청도군,4782025300,청도읍,4782025321,청도읍,4782025321109690017,1,대지,969,17,경상북도 청도군 청도읍 고수리 969-17,478203311079,경상북도 청도군 청도읍 청화로,202,1,4782025321109690017015652,,경상북도 청도군 청도읍 청화로 202-1,714802,38341,,2,,128.74599751487,35.6409802861289
11589218,교촌치킨중계역점,중계역점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11350,노원구,1135062500,중계2.3동,1135010600,중계동,1135010600105030000,1,대지,503,,서울특별시 노원구 중계동 503,113504130202,서울특별시 노원구 동일로207길,17,,1135010600105030000010525,중계그린아파트,서울특별시 노원구 동일로207길 17,139220,01778,,1,,127.06415324201,37.6427280540987
11598361,페리카나,죽전점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41465,용인시 수지구,4146554000,죽전1동,4146510200,죽전동,4146510200111150000,1,대지,1115,,경기도 용인시 수지구 죽전동 1115,414653205001,경기도 용인시 수지구 대지로,62,,4146510200111150000028610,도담마을롯데캐슬아파트,경기도 용인시 수지구 대지로 62,448944,16873,,1,,127.116215600462,37.3282801437958
11604910,닭사부,정왕점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139059200,정왕2동,4139013200,정왕동,4139013200113940000,1,대지,1394,,경기도 시흥시 정왕동 1394,413904397547,경기도 시흥시 정왕신길로139번길,4,,4139013200113940000017912,아주아파트,경기도 시흥시 정왕신길로139번길 4,429748,15025,,,,126.735078442589,37.35300433022
11619528,네네치킨상암점,상암점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,1144074000,상암동,1144012700,상암동,1144012700116370000,1,대지,1637,,서울특별시 마포구 상암동 1637,114404139545,서울특별시 마포구 월드컵북로47길,46,,1144012700116370000018792,상암월드컵파크2단지,서울특별시 마포구 월드컵북로47길 46,121798,03912,,2,,126.890672970127,37.5748996274388
11620833,KFC서초우성점,서초우성점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113300008,1,대지,1330,8,서울특별시 서초구 서초동 1330-8,116503121014,서울특별시 서초구 사임당로,171,,1165010800113300008022496,EWR빌딩,서울특별시 서초구 사임당로 171,137070,06626,,1,,127.028336934523,37.4927208908577
11639762,다기야,평산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48330,양산시,4833056000,평산동,4833011900,평산동,4833011900101890001,1,대지,189,1,경상남도 양산시 평산동 189-1,483304814831,경상남도 양산시 평산남4길,3,,4833011900101890001023639,,경상남도 양산시 평산남4길 3,626848,50552,,2,,129.149889355519,35.3780648087337
11695952,도깨비치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41370,오산시,4137051000,중앙동,4137010100,오산동,4137010100108430004,1,대지,843,4,경기도 오산시 오산동 843-4,413703198031,경기도 오산시 오산로,286,3,4137010100108430004010634,,경기도 오산시 오산로 286-3,447800,18136,,1,,127.068990569117,37.1525195339526
11698512,부어치킨작전서운동점,작전서운동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28245,계양구,2824564000,작전서운동,2824510300,작전동,2824510300105550001,1,대지,555,1,인천광역시 계양구 작전동 555-1,282453155039,인천광역시 계양구 효서로,381,,2824510300105800000004834,현대2차아파트,인천광역시 계양구 효서로 381,407060,21125,,1,,126.738522844649,37.5292485592197
11698975,멕시카나동삼점,동삼점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26200,영도구,2620065000,동삼1동,2620012100,동삼동,2620012100105100002,1,대지,510,2,부산광역시 영도구 동삼동 510-2,262003128016,부산광역시 영도구 와치로,231,,2620012100105100002002647,절영아파트,부산광역시 영도구 와치로 231,606753,49105,,1,,129.067784113931,35.0767474204758
11699760,BHC치킨익산동산점,익산동산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45140,익산시,4514057000,동산동,4514011100,동산동,4514011100110530001,1,대지,1053,1,전라북도 익산시 동산동 1053-1,451404607588,전라북도 익산시 서동로18길,46,1,4514011100110530001071012,제일아파트,전라북도 익산시 서동로18길 46-1,570960,54609,101,1,,126.963776258919,35.9332889194929
11700014,BBQ치킨상모사곡점,상모사곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47190,구미시,4719064500,상모사곡동,4719011600,상모동,4719011600100760001,1,대지,76,1,경상북도 구미시 상모동 76-1,471903308029,경상북도 구미시 상사서로,17,,4719011600100760001045021,우방신세계타운,경상북도 구미시 상사서로 17,730766,39341,,1,,128.356460159246,36.0839652729317
11704659,멕시칸치킨동부보성점,동부보성점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47230,영천시,4723051000,동부동,4723010200,망정동,4723010200104710000,1,대지,471,,경상북도 영천시 망정동 471,472304730636,경상북도 영천시 창신1길,21,,4723010200104710000012645,창신타운,경상북도 영천시 창신1길 21,770110,38826,,1,,128.953762211698,35.9882207134213
11705620,지코바숯불양념치킨충주1호점,충주1호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43130,충주시,4313062500,칠금.금릉동,4313012800,금릉동,4313012800107710000,1,대지,771,,충청북도 충주시 금릉동 771,431304514164,충청북도 충주시 금제1길,5,,4313012800107710000020517,삼성1차아파트,충청북도 충주시 금제1길 5,380230,27340,,1,,127.924337276357,36.9884201493292
11706155,쓰리피치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41310,구리시,4131054200,교문2동,4131010400,교문동,4131010400108260000,1,대지,826,,경기도 구리시 교문동 826,413104388168,경기도 구리시 장자호수길,71,,4131010400108260000007990,신명아파트,경기도 구리시 장자호수길 71,471763,11949,,1,,127.137328618117,37.5860154125323
11707011,BHC치킨정읍수성점,정읍수성점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518051000,수성동,4518010100,수성동,4518010100109180004,1,대지,918,4,전라북도 정읍시 수성동 918-4,451803270025,전라북도 정읍시 수성3로,26,,4518010100109180004025584,제일아파트,전라북도 정읍시 수성3로 26,580724,56175,,1,,126.854680586011,35.5833155585952
11709088,페리카나,지사분점점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47210,영주시,4721063000,가흥2동,4721010500,가흥동,4721010500105300000,1,대지,530,,경상북도 영주시 가흥동 530,472103309065,경상북도 영주시 창진로,63,,4721010500105300000001797,시영아파트,경상북도 영주시 창진로 63,750020,36056,,,,128.610223509075,36.8359669393395
11709100,치킨매니아부산화명점,부산화명점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26320,북구,2632054100,화명1동,2632010200,화명동,2632010200111300009,1,대지,1130,9,부산광역시 북구 화명동 1130-9,263202132001,부산광역시 북구 금곡대로,240,,2632010200111300009000001,롯데캐슬멤버스아파트,부산광역시 북구 금곡대로 240,616721,46537,,1,,129.013452536459,35.2298562345305
11711027,BHC치킨광주일곡점,광주일곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,2917066900,일곡동,2917012700,일곡동,2917012700108490001,1,대지,849,1,광주광역시 북구 일곡동 849-1,291703162062,광주광역시 북구 일곡택지로,60,,2917012700108490001014596,한일아파트,광주광역시 북구 일곡택지로 60,500867,61038,,1,,126.895501132987,35.2074085866868
11711067,호식이두마리치킨화정점,화정점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41281,고양시 덕양구,4128162200,화정2동,4128112300,화정동,4128112300109870000,1,대지,987,,경기도 고양시 덕양구 화정동 987,412813192027,경기도 고양시 덕양구 백양로,64,,4128112300109870000012772,옥빛마을13단지아파트,경기도 고양시 덕양구 백양로 64,412744,10499,,1,,126.834342793811,37.63139169418
11712945,멕시칸치킨창신점,창신점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11110,종로구,1111069000,창신3동,1111017400,창신동,1111017400107030000,1,대지,703,,서울특별시 종로구 창신동 703,111104100020,서울특별시 종로구 낙산길,198,,1111017400107030000003063,쌍용아파트,서울특별시 종로구 낙산길 198,110540,03092,,1,,127.011165907739,37.5804846831529
